curriculum_id,course_id,instance
q109,StoFilCS,Let0506-2
q109,StoCriCin,Let0506-2
q110,PalLat,Let0506-2
q110,StoModCS,Let0506-2
q110,StoFilCS,Let0506-2
q110,StoCriCin,Let0506-2
q111,StoLinItaCS,Let0506-2
q111,PalLat,Let0506-2
q111,StoFriCS,Let0506-2
q111,StoFilCS,Let0506-2
q111,StoCriCin,Let0506-2
q112,StoLinItaCS,Let0506-2
q112,PalLat,Let0506-2
q112,StoConCS,Let0506-2
q112,StoFilCS,Let0506-2
q112,StoCriCin,Let0506-2
q113,StoLinItaCS,Let0506-2
q113,PalLat,Let0506-2
q113,StoAntStaItaCS,Let0506-2
q113,nan,Let0506-2
q113,StoCriCin,Let0506-2
q114,StoLinItaCS,Let0506-2
q114,StoLibSta,Let0506-2
q114,StoModCS,Let0506-2
q114,StoFilCS,Let0506-2
q114,StoCriCin,Let0506-2
q115,StoLinItaCS,Let0506-2
q115,StoLibSta,Let0506-2
q115,StoFriCS,Let0506-2
q115,StoFilCS,Let0506-2
q115,StoCriCin,Let0506-2
q116,StoLinItaCS,Let0506-2
q116,StoLibSta,Let0506-2
q116,StoConCS,Let0506-2
q116,StoFilCS,Let0506-2
q116,StoCriCin,Let0506-2
q117,StoLinItaCS,Let0506-2
q117,StoLibSta,Let0506-2
q117,StoAntStaItaCS,Let0506-2
q117,StoFilCS,Let0506-2
q117,StoCriCin,Let0506-2
q118,LinLetLat2,Let0506-2
q119,nan,Let0506-2
q119,StoRomCS,Let0506-2
q119,EpiLat,Let0506-2
q119,FilCla2,Let0506-2
q120,LinLetLat2,Let0506-2
q120,StoRomCS,Let0506-2
q120,PalLat,Let0506-2
q120,EpiLat,Let0506-2
q120,LetCriAnt,Let0506-2
q121,LinLetLat2,Let0506-2
q121,StoRomCS,Let0506-2
q121,PalLat,Let0506-2
q121,EpiLat,Let0506-2
q121,LinLetLatCS,Let0506-2
q123,LinLetLat2,Let0506-2
q123,StoRomCS,Let0506-2
q123,PalLat,Let0506-2
q123,EpiLat,Let0506-2
q123,FilCla2,Let0506-2
q123,LetCriAnt,Let0506-2
nan,LinLetLat2,Let0506-2
q124,StoRomCS,Let0506-2
q124,PalLat,Let0506-2
q124,FilCla2,Let0506-2
q124,LinLetLatCS,Let0506-2
q126,PalLat,Let0506-2
q126,EpiLat,Let0506-2
q126,LetCriAnt,Let0506-2
q126,LinLetLatCS,Let0506-2
q129,LinLetLatCS,Let0506-2
q130,PapiroCS,Let0506-2
q131,LetCriAnt,Let0506-2
q131,PapiroCS,Let0506-2
q131,StoFilMedCS,Let0506-2
q132,LetCriAnt,Let0506-2
q132,PapiroCS,Let0506-2
q132,TedUma,Let0506-2
q133,FilCla2,Let0506-2
q133,StoRom,Let0506-2
q133,ArcCla2,Let0506-2
q133,ArcVicOriAnt,Let0506-2
q133,EtrAntIta,Let0506-2
q134,LinLetLat2,Let0506-2
q134,FilCla2,Let0506-2
q134,StoRom,Let0506-2
q134,ArcCla2,Let0506-2
q134,ArcVicOriAnt,Let0506-2
q134,TopRilMonAnt,Let0506-2
q135,LinLetLat2,Let0506-2
q135,FilCla2,Let0506-2
q135,StoRom,Let0506-2
q135,ArcCla2,Let0506-2
q135,TopRilMonAnt,Let0506-2
q135,EtrAntIta,Let0506-2
q136,LinLetLat2,Let0506-2
q136,FilCla2,Let0506-2
q136,StoRom,Let0506-2
q136,ArcVicOriAnt,Let0506-2
q136,EtrAntIta,Let0506-2
q136,TopRilMonAnt,Let0506-2
q137,LinLetLat2,Let0506-2
q137,Glotto,Let0506-2
q137,StoRom,Let0506-2
q137,ArcCla2,Let0506-2
q137,ArcVicOriAnt,Let0506-2
q137,EtrAntIta,Let0506-2
q138,LinLetLat2,Let0506-2
q138,Glotto,Let0506-2
q138,StoRom,Let0506-2
q138,ArcCla2,Let0506-2
q138,ArcVicOriAnt,Let0506-2
q139,LinLetLat2,Let0506-2
q139,Glotto,Let0506-2
q139,StoRom,Let0506-2
q139,ArcCla2,Let0506-2
q139,TopRilMonAnt,Let0506-2
q139,EtrAntIta,Let0506-2
q140,LinLetLat2,Let0506-2
q140,Glotto,Let0506-2
q140,StoRom,Let0506-2
q140,ArcVicOriAnt,Let0506-2
q140,EtrAntIta,Let0506-2
q140,TopRilMonAnt,Let0506-2
q141,StoRomCS,Let0506-2
q141,PapiroCS,Let0506-2
q141,TedUma,Let0506-2
q142,StoRom,Let0506-2
q142,ArcStoArtMus,Let0506-2
q142,StoFriCS,Let0506-2
q142,StoAntStaItaCS,Let0506-2
q142,StoMus,Let0506-2
q142,StoCriCin,Let0506-2
q142,StoConCS,Let0506-2
q142,StoFilMedCS,Let0506-2
q142,StoFilCS,Let0506-2
q143,Sociol1,Let0506-2
q143,AntCul,Let0506-2
q143,StoModCS,Let0506-2
q143,StoFriCS,Let0506-2
q143,StoAntStaItaCS,Let0506-2
q143,StoArcMed,Let0506-2
q143,StoProArtCulMatMed,Let0506-2
q143,StoColIstMus,Let0506-2
q143,StoArcCon,Let0506-2
q144A,StoArtMod2CS,Let0506-2
q144A,StoArtCon2CS,Let0506-2
q144A,ArcCla1,Let0506-2
q144A,ArcCla2,Let0506-2
q144A,ArcCriMed,Let0506-2
q144A,LegBenCul2,Let0506-2
q144A,AntCul,Let0506-2
q144A,StoCriArt,Let0506-2
q144B,StoTecArtCS,Let0506-2
q144B,StoArcMed,Let0506-2
q144B,StoProArtCulMatMed,Let0506-2
q144B,ArcStoArtMus,Let0506-2
q144B,MetRicStoArt,Let0506-2
q144B,StoColIstMus,Let0506-2
q144B,StoDisGra,Let0506-2
q145A,StoCriCin,Let0506-2
q145A,nan,Let0506-2
q145A,StoMus,Let0506-2
q145A,StoArtMod2CS,Let0506-2
q145A,StoArtCon2CS,Let0506-2
q145A,StoCriArt,Let0506-2
q145A,StoTecArtCS,Let0506-2
q145A,StoArcMed,Let0506-2
q145B,StoArcMed,Let0506-2
q145B,StoProArtCulMatMed,Let0506-2
q145B,ArcStoArtMus,Let0506-2
nan,MetRicStoArt,Let0506-2
q145B,StoDisGra,Let0506-2
q145B,StoArcCon,Let0506-2
q146,EtrAntIta,Let0506-2
q146,ArcClaCS,Let0506-2
q146,ProMedCS,Let0506-2
q146,ArcMedCS,Let0506-2
q146,NumismCS,Let0506-2
q146,OrientCS,Let0506-2
q146,PapiroCS,Let0506-2
nan,StoRomCS,Let0506-2
q146,BioarcCS,Let0506-2
q147,BioarcCS,Let0506-2
q148,ArchivCS,Let0506-2
q148,StoLibStaCSM1,Let0506-2
q148,StoLibStaCSM2,Let0506-2
nan,ArchivCS,Let0506-2
q149,CodicoCS,Let0506-2
q149,LegBenCul2,Let0506-2
q150,StoLibStaCSM1,Let0506-2
q150,StoLibStaCSM2,Let0506-2
q150,CodicoCS,Let0506-2
q150,LegBenCul2,Let0506-2
q151,ArchivCS,Let0506-2
q151,StoLibStaCSM1,Let0506-2
q151,StoLibStaCSM2,Let0506-2
q152,ArchivCS,Let0506-2
q152,PapiroCS,Let0506-2
q153,ArchivCS,Let0506-2
q153,ChiResCS,Let0506-2
q154,CodicoCS,Let0506-2
q154,ArchivCS,Let0506-2
q155,StoLibStaCSM1,Let0506-2
q155,StoLibStaCSM2,Let0506-2
q156,CodicoCS,Let0506-2
q156,PapiroCS,Let0506-2
q157,CodicoCS,Let0506-2
q157,ChiResCS,Let0506-2
q158,StoLibStaCSM1,Let0506-2
q158,StoLibStaCSM2,Let0506-2
q158,PapiroCS,Let0506-2
q159,StoLibStaCSM1,Let0506-2
q159,StoLibStaCSM2,Let0506-2
q159,ChiResCS,Let0506-2
q160,PapiroCS,Let0506-2
q160,ChiResCS,Let0506-2
q000,c0094,Ing0506-3
q000,c0107,Ing0506-3
q000,c0112,Ing0506-3
q001,c0098,Ing0506-3
q001,c0104,Ing0506-3
q001,c0114,Ing0506-3
q002,c0116,Ing0506-3
q002,c0117,Ing0506-3
q003,c0210,Ing0506-3
q003,c0214,Ing0506-3
q003,c0226,Ing0506-3
q004,c0214,Ing0506-3
q004,c0163,Ing0506-3
q005,c0224,Ing0506-3
q005,c0012,Ing0506-3
nan,c0013,Ing0506-3
q005,c0014,Ing0506-3
q006,c0012,Ing0506-3
q006,c0223,Ing0506-3
q006,c0218,Ing0506-3
q007,c0224,Ing0506-3
q007,c0773,Ing0506-3
q007,c0013,Ing0506-3
nan,c0014,Ing0506-3
q008,c0035,Ing0506-3
q008,c0036,Ing0506-3
q009,c0441,Ing0506-3
q009,c0014,Ing0506-3
q010,c0036,Ing0506-3
q010,c0899,Ing0506-3
q011,c0045,Ing0506-3
q011,c0057,Ing0506-3
q012,c0052,Ing0506-3
q012,c0053,Ing0506-3
q012,c0055,Ing0506-3
q013,c0741,Ing0506-3
q016,c0218,Ing0506-3
q016,c0223,Ing0506-3
q016,c0224,Ing0506-3
q017,c0224,Ing0506-3
q017,c0899,Ing0506-3
q017,c0773,Ing0506-3
q018,c0227,Ing0506-3
q018,c0233,Ing0506-3
q019,c0227,Ing0506-3
q019,c0249,Ing0506-3
q020,c0177,Ing0506-3
q020,c0179,Ing0506-3
q020,c0181,Ing0506-3
q021,c0254,Ing0506-3
q021,c0198,Ing0506-3
q022,c0196,Ing0506-3
q023,c0130,Ing0506-3
q023,c0901,Ing0506-3
q023,c0972,Ing0506-3
q024,c0130,Ing0506-3
q024,c0901,Ing0506-3
q024,c0953,Ing0506-3
q025,c0130,Ing0506-3
q025,c0901,Ing0506-3
q025,c0978,Ing0506-3
q026,c0148,Ing0506-3
q026,c0150,Ing0506-3
q026,c0882,Ing0506-3
q027,c0148,Ing0506-3
q027,c0149,Ing0506-3
q027,c0150,Ing0506-3
q027,c0969,Ing0506-3
q028,c0148,Ing0506-3
q028,c0150,Ing0506-3
q028,c0899,Ing0506-3
q029,c0148,Ing0506-3
q029,c0150,Ing0506-3
q029,c0884,Ing0506-3
q030,c0162,Ing0506-3
q030,c0163,Ing0506-3
q030,c0947,Ing0506-3
q031,c0163,Ing0506-3
q031,nan,Ing0506-3
q032,c0162,Ing0506-3
q032,c1044,Ing0506-3
q034,c0254,Ing0506-3
nan,c0052,Ing0506-3
q036,c0745,Ing0506-3
q037,c0741,Ing0506-3
q037,c0745,Ing0506-3
q038,c0741,Ing0506-3
q039,c0456,Ing0506-3
q039,c0465,Ing0506-3
q039,c0498,Ing0506-3
q040,c0456,Ing0506-3
q040,c0457,Ing0506-3
q040,c0196,Ing0506-3
q041,c0465,Ing0506-3
q042,c0498,Ing0506-3
q044,c0409,Ing0506-3
q044,c0670,Ing0506-3
q044,c0416,Ing0506-3
q044,c0420,Ing0506-3
q044,c0249,Ing0506-3
q045,c0409,Ing0506-3
q045,c0670,Ing0506-3
q045,c0233,Ing0506-3
nan,c0227,Ing0506-3
q046,c0420,Ing0506-3
q046,c0933,Ing0506-3
q046,c0249,Ing0506-3
q046,c0233,Ing0506-3
q046,nan,Ing0506-3
q047,c0420,Ing0506-3
q047,c0933,Ing0506-3
q048,c0441,Ing0506-3
q049,c0486,Ing0506-3
q049,c0745,Ing0506-3
q050,c0486,Ing0506-3
q050,c0738,Ing0506-3
q050,c0745,Ing0506-3
q050,c0741,Ing0506-3
q051,c0486,Ing0506-3
q052,c0486,Ing0506-3
q052,c0745,Ing0506-3
q052,c0741,Ing0506-3
q053,c0486,Ing0506-3
q053,c0506,Ing0506-3
q053,c0745,Ing0506-3
q053,c0741,Ing0506-3
q054,c0486,Ing0506-3
q054,c0506,Ing0506-3
q054,c0745,Ing0506-3
q055,c0491,Ing0506-3
q055,c0457,Ing0506-3
q056,c0498,Ing0506-3
q056,c0738,Ing0506-3
q057,c0501,Ing0506-3
q058,c0501,Ing0506-3
q058,c0457,Ing0506-3
q059,c0052,Ing0506-3
q059,nan,Ing0506-3
q059,c0117,Ing0506-3
q059,c0116,Ing0506-3
q060,c0052,Ing0506-3
q060,c0510,Ing0506-3
q063,c0798,Ing0506-3
q063,c0036,Ing0506-3
q063,c0035,Ing0506-3
q064,nan,Ing0506-3
q064,c0441,Ing0506-3
q064,c0014,Ing0506-3
q065,c0441,Ing0506-3
q065,c0828,Ing0506-3
q065,c0825,Ing0506-3
nan,c0828,Ing0506-3
q066,c0441,Ing0506-3
q066,c0014,Ing0506-3
q067,c0527,Ing0506-3
q068,c0233,Ing0506-3
q068,c0828,Ing0506-3
q069,c0233,Ing0506-3
q069,c0416,Ing0506-3
q070,c0845,Ing0506-3
q070,c0850,Ing0506-3
q070,c0899,Ing0506-3
q070,c0856,Ing0506-3
q071,c0845,Ing0506-3
q071,c0899,Ing0506-3
q071,c0866,Ing0506-3
q072,c0845,Ing0506-3
q072,c0850,Ing0506-3
q072,c0899,Ing0506-3
q072,c0869,Ing0506-3
q000,c1033,Ing0708-1
q001,c0180,Ing0708-1
q001,c0097,Ing0708-1
q001,c0101,Ing0708-1
q001,c0109,Ing0708-1
q003,c0099,Ing0708-1
q003,c0105,Ing0708-1
q004,c1089,Ing0708-1
q005,c0006,Ing0708-1
q005,c0216,Ing0708-1
q005,c0212,Ing0708-1
q006,c0006,Ing0708-1
q006,c0212,Ing0708-1
q007,c0011,Ing0708-1
q007,c0018,Ing0708-1
q007,c0026,Ing0708-1
q007,c0027,Ing0708-1
q007,c1020,Ing0708-1
q008,c0231,Ing0708-1
q008,c0220,Ing0708-1
q008,c0427,Ing0708-1
q008,c0080,Ing0708-1
q008,c0091,Ing0708-1
q009,c0823,Ing0708-1
q009,c0011,Ing0708-1
q009,c0826,Ing0708-1
q009,c0830,Ing0708-1
q009,c0772,Ing0708-1
q010,c1027,Ing0708-1
q011,c0051,Ing0708-1
q011,c0059,Ing0708-1
q011,c1009,Ing0708-1
q011,nan,Ing0708-1
q012,c0050,Ing0708-1
q012,c0064,Ing0708-1
nan,c0046,Ing0708-1
q013,c0064,Ing0708-1
q013,c0073,Ing0708-1
q013,c1058,Ing0708-1
nan,c0050,Ing0708-1
nan,c0064,Ing0708-1
q014,c0261,Ing0708-1
q014,c1058,Ing0708-1
q017,c0212,Ing0708-1
q017,c0215,Ing0708-1
q017,c0216,Ing0708-1
q018,c0215,Ing0708-1
q018,c0216,Ing0708-1
q018,c0228,Ing0708-1
q018,c0772,Ing0708-1
q018,c0212,Ing0708-1
q019,c0220,Ing0708-1
q019,c0231,Ing0708-1
q019,c0767,Ing0708-1
q019,c0768,Ing0708-1
q020,c0220,Ing0708-1
q020,c0243,Ing0708-1
q020,c0247,Ing0708-1
q020,c0767,Ing0708-1
q021,c0220,Ing0708-1
q021,c0427,Ing0708-1
q021,c0247,Ing0708-1
q022,c1031,Ing0708-1
q023,c0180,Ing0708-1
q023,nan,Ing0708-1
q023,c0199,Ing0708-1
q023,c0200,Ing0708-1
q024,c0184,Ing0708-1
q024,c0185,Ing0708-1
q024,c0105,Ing0708-1
q024,c1180,Ing0708-1
q025,c0184,Ing0708-1
q025,c0185,Ing0708-1
q025,c0105,Ing0708-1
q025,c0018,Ing0708-1
q026,c0184,Ing0708-1
q026,c0185,Ing0708-1
q026,c0105,Ing0708-1
q026,c0429,Ing0708-1
q028,c0046,Ing0708-1
q028,c0051,Ing0708-1
q028,c0059,Ing0708-1
q029,c0184,Ing0708-1
q029,c0185,Ing0708-1
q029,c0261,Ing0708-1
q029,c1180,Ing0708-1
q030,c0184,Ing0708-1
q030,c0185,Ing0708-1
q030,c0261,Ing0708-1
q030,c0474,Ing0708-1
q031,c0184,Ing0708-1
q031,c0185,Ing0708-1
q031,c0281,Ing0708-1
q032,c1009,Ing0708-1
q032,c0474,Ing0708-1
q033,c0450,Ing0708-1
q033,c1009,Ing0708-1
q033,c0600,Ing0708-1
q033,c0281,Ing0708-1
q034,c0452,Ing0708-1
q034,c0429,Ing0708-1
q034,c0261,Ing0708-1
q035,c0450,Ing0708-1
q035,c0452,Ing0708-1
q035,c0018,Ing0708-1
q035,c0261,Ing0708-1
q036,c0462,Ing0708-1
q036,c0463,Ing0708-1
q036,c0073,Ing0708-1
q036,c0495,Ing0708-1
q037,c0462,Ing0708-1
q037,c0463,Ing0708-1
q037,c0474,Ing0708-1
q038,c0462,Ing0708-1
q038,c0463,Ing0708-1
q038,c0099,Ing0708-1
q039,c0462,Ing0708-1
q039,c0463,Ing0708-1
q039,c0027,Ing0708-1
q039,c0803,Ing0708-1
q039,c0026,Ing0708-1
q040,c0231,Ing0708-1
q040,c0439,Ing0708-1
q040,c0836,Ing0708-1
q040,nan,Ing0708-1
q040,c1074,Ing0708-1
q041,c0231,Ing0708-1
q041,nan,Ing0708-1
q041,c0440,Ing0708-1
q041,c0442,Ing0708-1
q042,c0422,Ing0708-1
q042,c0816,Ing0708-1
q042,c0247,Ing0708-1
q042,c0427,Ing0708-1
q042,c0429,Ing0708-1
q043,c0422,Ing0708-1
q043,c0247,Ing0708-1
q043,c0429,Ing0708-1
q043,c0768,Ing0708-1
q043,c0446,Ing0708-1
nan,c0422,Ing0708-1
q044,c0247,Ing0708-1
q044,c0429,Ing0708-1
q044,c0768,Ing0708-1
q044,c0816,Ing0708-1
q045,c0422,Ing0708-1
q045,c0247,Ing0708-1
q045,c0429,Ing0708-1
q045,c0768,Ing0708-1
q045,c0718,Ing0708-1
q046,c0422,Ing0708-1
q046,c0247,Ing0708-1
q046,c0429,Ing0708-1
q046,c0427,Ing0708-1
q047,c0474,Ing0708-1
q047,c0281,Ing0708-1
q047,c0073,Ing0708-1
q047,c0261,Ing0708-1
q048,c0281,Ing0708-1
q048,nan,Ing0708-1
q049,c0474,Ing0708-1
q049,c0281,Ing0708-1
q050,c0484,Ing0708-1
q050,c1068,Ing0708-1
q051,c0484,Ing0708-1
q051,c1068,Ing0708-1
q051,c1067,Ing0708-1
q052,c1068,Ing0708-1
q052,nan,Ing0708-1
q053,c0513,Ing0708-1
q054,c0513,Ing0708-1
q054,c0429,Ing0708-1
q055,c0519,Ing0708-1
q055,c0524,Ing0708-1
q056,c0519,Ing0708-1
q056,c0533,Ing0708-1
q056,c1057,Ing0708-1
q057,c0519,Ing0708-1
q057,c0536,Ing0708-1
q058,c0793,Ing0708-1
q058,c0026,Ing0708-1
q058,c1020,Ing0708-1
q059,c0816,Ing0708-1
q059,c0836,Ing0708-1
nan,c0820,Ing0708-1
q059,c0830,Ing0708-1
q060,c0836,Ing0708-1
q060,c0830,Ing0708-1
nan,c0427,Ing0708-1
q061,c0533,Ing0708-1
q061,c0806,Ing0708-1
q062,c0821,Ing0708-1
q062,c0823,Ing0708-1
q062,c0826,Ing0708-1
q062,c0080,Ing0708-1
q063,c0821,Ing0708-1
q063,c0823,Ing0708-1
q063,c0824,Ing0708-1
q063,c0826,Ing0708-1
q000,Mat1Ar,Ing0203-1
q000,FonInfAr,Ing0203-1
q000,LabEle1Ar,Ing0203-1
q001,nan,Ing0203-1
q001,FonInfAr,Ing0203-1
q001,LabEle2Ar,Ing0203-1
q002,Mat1Ar,Ing0203-1
q002,FonInfAr,Ing0203-1
q002,LabEle3Ar,Ing0203-1
q003,Mat1Cn,Ing0203-1
q004,ChiGenAn,Ing0203-1
q004,DisCn,Ing0203-1
q004,GeoAn,Ing0203-1
q004,MecRazCn,Ing0203-1
q005,TecCosAn,Ing0203-1
q005,FonChiAn,Ing0203-1
q005,nan,Ing0203-1
q005,ChiInd1Gv,Ing0203-1
q006,TecCos1Cv,Ing0203-1
q006,Idr2Cn,Ing0203-1
q006,IngConAn,Ing0203-1
q008,MecRazCn,Ing0203-1
q008,DisCn,Ing0203-1
q008,TecMatCn,Ing0203-1
q009,TecCos1Cv,Ing0203-1
q009,ArcTecCn,Ing0203-1
q009,Idr2Cn,Ing0203-1
q009,nan,Ing0203-1
q010,nan,Ing0203-1
q010,ArcTecCn,Ing0203-1
q010,DisEdiCn,Ing0203-1
q010,ArcComCv,Ing0203-1
q011,Mat1En,Ing0203-1
q012,ChiStaEn,Ing0203-1
q012,TeoRetEn,Ing0203-1
q012,ConAutEn,Ing0203-1
q013,CamEle1Ev,Ing0203-1
q013,ComEleEn,Ing0203-1
q013,EleSis1En,Ing0203-1
q013,EleIndEv,Ing0203-1
nan,CamEle1Ev,Ing0203-1
q014,ComEleEn,Ing0203-1
q014,EleSis1En,Ing0203-1
q014,RetCal1G1n,Ing0203-1
q015,CamEle1Ev,Ing0203-1
q015,ComEleEn,Ing0203-1
q015,EleSis1En,Ing0203-1
q015,MetMatEn,Ing0203-1
q016,Mat1G2n,Ing0203-1
q017,TeoRetEn,Ing0203-1
q017,ChiStaEn,Ing0203-1
q017,ConAutEn,Ing0203-1
q018,GesAziGv,Ing0203-1
q018,nan,Ing0203-1
q018,OrgPro1Gv,Ing0203-1
q018,CalEle1Ev,Ing0203-1
q019,GesAziGv,Ing0203-1
q019,RetCal1G1n,Ing0203-1
q019,OrgPro1Gv,Ing0203-1
q019,EleTel1Ens,Ing0203-1
q020,RetCal1G1n,Ing0203-1
q020,OrgPro1Gv,Ing0203-1
q020,CalProG2n,Ing0203-1
q022,ChiG2n,Ing0203-1
q022,DisIndMn,Ing0203-1
q022,DisComEsG2n,Ing0203-1
q022,FonMecG2n,Ing0203-1
q022,TerAppG2n,Ing0203-1
q023,GesAziGv,Ing0203-1
q023,TecMec1Mn,Ing0203-1
q023,OrgPro1Gv,Ing0203-1
q023,FonChiAn,Ing0203-1
q024,GesAziGv,Ing0203-1
q024,TecMec1Mn,Ing0203-1
q024,ImpTec1Cv,Ing0203-1
q025,GesAziGv,Ing0203-1
q025,TecMec1Mn,Ing0203-1
q025,OrgPro1Gv,Ing0203-1
q025,CalProG2n,Ing0203-1
q026,Mat1Mn,Ing0203-1
q027,ChiG2n,Ing0203-1
q027,FonMecG2n,Ing0203-1
q027,FluMn,Ing0203-1
q027,DisIndEsMn,Ing0203-1
q028,ComMecMn,Ing0203-1
q028,CosMacMn,Ing0203-1
q028,TecMec1Mn,Ing0203-1
q028,AppIndGns,Ing0203-1
q029,GeoAppAns,Ing0203-1
q029,StaAns,Ing0203-1
q029,StaPenAns,Ing0203-1
q030,GeoAppAns,Ing0203-1
q030,MecSuoAns,Ing0203-1
q030,StaAns,Ing0203-1
q030,IdrNumAns,Ing0203-1
q030,StaPenAns,Ing0203-1
q031,nan,Ing0203-1
q031,PriIngAns,Ing0203-1
q031,StaAns,Ing0203-1
q031,CamEleAn,Ing0203-1
q031,StrIndAn,Ing0203-1
q031,ChiInd1Gv,Ing0203-1
q031,GeoAppAns,Ing0203-1
q032,MecCom1Cv,Ing0203-1
q032,TeoStr1Cv,Ing0203-1
q032,DisEdiCn,Ing0203-1
q033,TeoStr1Cv,Ing0203-1
q033,CalAut1Cv,Ing0203-1
q034,ArcTecCns,Ing0203-1
q034,Idr2Cn,Ing0203-1
q035,ArcTecCns,Ing0203-1
q035,CalAut1Cv,Ing0203-1
q035,MecCom1Cv,Ing0203-1
q036,CalAut1Cv,Ing0203-1
q038,EleTel1Ens,Ing0203-1
q038,CalEle1Ev,Ing0203-1
q039,EleTel1Ens,Ing0203-1
q039,CalEle1Ev,Ing0203-1
q039,MetMatEn,Ing0203-1
q040,EleTel1Ens,Ing0203-1
q040,CalEle1Ev,Ing0203-1
q040,EleIndEv,Ing0203-1
q040,MetMatEn,Ing0203-1
q041,EleTel1Ens,Ing0203-1
q041,CalEle1Ev,Ing0203-1
q041,RetCal1G1n,Ing0203-1
q042,EleTel1Ens,Ing0203-1
q042,SisTel1Ens,Ing0203-1
q042,RetCal1G1n,Ing0203-1
q043,EleTel1Ens,Ing0203-1
q043,CalEle1Ev,Ing0203-1
q043,SisTel1Ens,Ing0203-1
q043,MetMatEn,Ing0203-1
q044,GesAziGv,Ing0203-1
q044,RetCal2Gns,Ing0203-1
q044,EleTel1Ens,Ing0203-1
q045,GesAziGv,Ing0203-1
q045,CalEle1Ev,Ing0203-1
q046,GesAziGv,Ing0203-1
q046,RetLogEn,Ing0203-1
q046,RetCal2Gns,Ing0203-1
q046,CalProG2n,Ing0203-1
q047,AppIndGns,Ing0203-1
q047,GesAziGv,Ing0203-1
q047,ImpTec1Cv,Ing0203-1
q048,AppIndGns,Ing0203-1
q048,GesAziGv,Ing0203-1
q048,nan,Ing0203-1
q048,FonChiAn,Ing0203-1
q049,AppIndGns,Ing0203-1
q049,GesAziGv,Ing0203-1
q049,CalProG2n,Ing0203-1
q050,TerAppMv,Ing0203-1
q050,ImpTec1Cv,Ing0203-1
q051,TecCos1Cv,Ing0203-1
q051,GeoAn,Ing0203-1
q051,StoArcCv,Ing0203-1
q051,TeoStr1Cv,Ing0203-1
q052,TecCos1Cv,Ing0203-1
q052,GeoAn,Ing0203-1
q052,IngConAn,Ing0203-1
q052,StoArcCv,Ing0203-1
q053,TecCos1Cv,Ing0203-1
q053,GeoAn,Ing0203-1
q053,IngConAn,Ing0203-1
q054,CalAut1Cv,Ing0203-1
q054,CosZonCv,Ing0203-1
q054,ArcComCv,Ing0203-1
q055,ArcComCv,Ing0203-1
q055,nan,Ing0203-1
q056,IdrAppCv,Ing0203-1
q056,CosZonCv,Ing0203-1
q057,IdrAppCv,Ing0203-1
q057,RivSpeCv,Ing0203-1
q057,ImpTec1Cv,Ing0203-1
q058,CalEle1Ev,Ing0203-1
q058,ComEleEn,Ing0203-1
q058,CamEle1Ev,Ing0203-1
q059,EleSis1En,Ing0203-1
q059,EleIndEv,Ing0203-1
q060,EleSis1En,Ing0203-1
q060,EleIndEv,Ing0203-1
q060,EleTel1Ens,Ing0203-1
q060,RetCal1G1n,Ing0203-1
q061,nan,Ing0203-1
q061,EleTel1Ens,Ing0203-1
q061,SisTel1Ens,Ing0203-1
q061,RetCal1G1n,Ing0203-1
q062,GesAziGv,Ing0203-1
q062,TecMec1Mn,Ing0203-1
q062,Mac1Mv,Ing0203-1
q062,ChiInd1Gv,Ing0203-1
nan,GesAziGv,Ing0203-1
q063,TecMec1Mn,Ing0203-1
q063,Mac1Mv,Ing0203-1
q064,GesAziGv,Ing0203-1
q064,TecMec1Mn,Ing0203-1
q065,OrgPro1Gv,Ing0203-1
q065,RetCal1G1n,Ing0203-1
q066,OrgPro1Gv,Ing0203-1
q066,RetCal1G1n,Ing0203-1
q066,ImpTec1Cv,Ing0203-1
q067,OrgPro1Gv,Ing0203-1
q067,RetCal1G1n,Ing0203-1
q067,EleIndEv,Ing0203-1
nan,Mac1Mv,Ing0203-1
q068,TerAppMv,Ing0203-1
q068,nan,Ing0203-1
q069,DisAssMv,Ing0203-1
q069,MecVibMn,Ing0203-1
q070,DisAssMv,Ing0203-1
q070,MecVibMn,Ing0203-1
q070,ImpTec1Cv,Ing0203-1
q000,c1033,Ing0607-1
q000,c1034,Ing0607-1
q001,c0180,Ing0607-1
q001,c0097,Ing0607-1
q001,c0101,Ing0607-1
q001,c0109,Ing0607-1
q002,c0099,Ing0607-1
q002,c0105,Ing0607-1
q002,c0935,Ing0607-1
q003,c1089,Ing0607-1
q003,c1023,Ing0607-1
q004,c0006,Ing0607-1
q004,c0216,Ing0607-1
q004,c0212,Ing0607-1
q005,c0006,Ing0607-1
q005,c0216,Ing0607-1
q005,c0212,Ing0607-1
q005,c0085,Ing0607-1
q006,c0006,Ing0607-1
q006,c0216,Ing0607-1
q006,c0212,Ing0607-1
q006,c0427,Ing0607-1
q007,c0018,Ing0607-1
q007,c0026,Ing0607-1
q007,c0027,Ing0607-1
q008,c0231,Ing0607-1
q008,c0220,Ing0607-1
q008,c0427,Ing0607-1
q008,c0080,Ing0607-1
q008,c0091,Ing0607-1
q009,c0823,Ing0607-1
q009,c0011,Ing0607-1
q009,c0826,Ing0607-1
q009,c0830,Ing0607-1
q009,c0899,Ing0607-1
q010,c1027,Ing0607-1
q011,c0051,Ing0607-1
q011,c0059,Ing0607-1
q011,c1009,Ing0607-1
q011,c1013,Ing0607-1
q012,c0050,Ing0607-1
